***** Begin #0-0 *****
Compiling model...
'compile' took 0.000082 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
4300      [7.29e-01, 4.20e-01, 2.45e-03]    [5.69e-01, 4.20e-01, 2.45e-03]    []  
4400      [6.83e-01, 4.18e-01, 2.47e-03]    [5.28e-01, 4.18e-01, 2.47e-03]    []  
4500      [6.39e-01, 4.17e-01, 2.52e-03]    [4.91e-01, 4.17e-01, 2.52e-03]    []  
4600      [6.10e-01, 4.15e-01, 2.59e-03]    [4.71e-01, 4.15e-01, 2.59e-03]    []  
4700      [9.15e-01, 4.16e-01, 2.42e-03]    [5.59e-01, 4.16e-01, 2.42e-03]    []  
4800      [5.29e-01, 4.12e-01, 2.70e-03]    [4.02e-01, 4.12e-01, 2.70e-03]    []  
4900      [4.38e+02, 4.10e-01, 2.81e-03]    [7.52e+02, 4.10e-01, 2.81e-03]    []  
5000      [5.55e-01, 4.12e-01, 2.54e-03]    [4.82e-01, 4.12e-01, 2.54e-03]    []  
Validation: epoch 5000 MSE 0.36812 MAE 0.53347 MXE 1.01216 L1RE 1.01156 L2RE 0.99679 CRMSE 0.00098
5100      [4.98e-01, 4.10e-01, 2.52e-03]    [4.36e-01, 4.10e-01, 2.52e-03]    []  
5200      [4.63e-01, 4.09e-01, 2.54e-03]    [4.08e-01, 4.09e-01, 2.54e-03]    []  
5300      [4.30e-01, 4.07e-01, 2.59e-03]    [3.83e-01, 4.07e-01, 2.59e-03]    []  
5400      [6.48e+02, 4.07e-01, 2.49e-03]    [5.56e+02, 4.07e-01, 2.49e-03]    []  
5500      [4.00e-01, 4.05e-01, 2.53e-03]    [3.70e-01, 4.05e-01, 2.53e-03]    []  
5600      [3.67e-01, 4.03e-01, 2.63e-03]    [3.30e-01, 4.03e-01, 2.63e-03]    []  
5700      [6.84e+02, 4.01e-01, 2.76e-03]    [1.20e+03, 4.01e-01, 2.76e-03]    []  
5800      [3.38e-01, 4.00e-01, 2.65e-03]    [3.13e-01, 4.00e-01, 2.65e-03]    []  
5900      [3.12e-01, 3.99e-01, 2.69e-03]    [3.06e-01, 3.99e-01, 2.69e-03]    []  
6000      [9.18e+01, 4.01e-01, 2.23e-03]    [2.27e+01, 4.01e-01, 2.23e-03]    []  
Validation: epoch 6000 MSE 0.36731 MAE 0.53300 MXE 1.00541 L1RE 1.01068 L2RE 0.99569 CRMSE 0.00109 FRMSE (0.12292, 0.00918, 0.37765)
6100      [3.02e-01, 3.96e-01, 2.68e-03]    [3.18e-01, 3.96e-01, 2.68e-03]    []  
6200      [1.18e+00, 3.95e-01, 2.59e-03]    [9.58e-01, 3.95e-01, 2.59e-03]    []  
6300      [2.64e-01, 3.94e-01, 2.63e-03]    [2.79e-01, 3.94e-01, 2.63e-03]    []  
6400      [2.63e-01, 3.92e-01, 2.68e-03]    [2.77e-01, 3.92e-01, 2.68e-03]    []  
6500      [3.33e-01, 3.94e-01, 2.23e-03]    [3.00e-01, 3.94e-01, 2.23e-03]    []  
6600      [1.50e+01, 3.95e-01, 2.17e-03]    [1.12e+01, 3.95e-01, 2.17e-03]    []  
6700      [9.58e+01, 3.89e-01, 2.50e-03]    [7.14e+01, 3.89e-01, 2.50e-03]    []  
6800      [2.26e-01, 3.88e-01, 2.47e-03]    [2.31e-01, 3.88e-01, 2.47e-03]    []  
6900      [2.12e-01, 3.87e-01, 2.50e-03]    [2.32e-01, 3.87e-01, 2.50e-03]    []  
7000      [4.60e-01, 3.87e-01, 2.16e-03]    [1.67e-01, 3.87e-01, 2.16e-03]    []  
Validation: epoch 7000 MSE 0.36811 MAE 0.53439 MXE 1.00643 L1RE 1.01331 L2RE 0.99677 CRMSE 0.00010
7100      [7.88e-01, 3.84e-01, 2.34e-03]    [6.65e-01, 3.84e-01, 2.34e-03]    []  
7200      [8.38e-01, 3.84e-01, 2.32e-03]    [6.01e-01, 3.84e-01, 2.32e-03]    []  
7300      [2.30e-01, 3.83e-01, 2.22e-03]    [2.20e-01, 3.83e-01, 2.22e-03]    []  
7400      [2.06e-01, 3.81e-01, 2.26e-03]    [2.42e-01, 3.81e-01, 2.26e-03]    []  
7500      [2.36e-01, 3.78e-01, 2.36e-03]    [1.85e-01, 3.78e-01, 2.36e-03]    []  
7600      [3.86e+00, 3.80e-01, 2.14e-03]    [4.10e+00, 3.80e-01, 2.14e-03]    []  
7700      [1.59e-01, 3.77e-01, 2.28e-03]    [1.80e-01, 3.77e-01, 2.28e-03]    []  
7800      [7.16e+01, 3.78e-01, 2.02e-03]    [8.53e+00, 3.78e-01, 2.02e-03]    []  
7900      [2.49e+01, 3.77e-01, 1.89e-03]    [5.29e+01, 3.77e-01, 1.89e-03]    []  
8000      [1.54e-01, 3.75e-01, 1.97e-03]    [1.73e-01, 3.75e-01, 1.97e-03]    []  
Validation: epoch 8000 MSE 0.36795 MAE 0.53461 MXE 1.00926 L1RE 1.01372 L2RE 0.99655 CRMSE 0.00004 FRMSE (0.01739, 0.00738, 0.37946)
8100      [8.37e+00, 3.73e-01, 2.01e-03]    [3.82e-01, 3.73e-01, 2.01e-03]    []  
8200      [1.55e-01, 3.71e-01, 2.02e-03]    [1.91e-01, 3.71e-01, 2.02e-03]    []  
8300      [5.71e-01, 3.70e-01, 2.02e-03]    [8.38e-01, 3.70e-01, 2.02e-03]    []  
8400      [1.26e+00, 3.69e-01, 1.97e-03]    [4.00e-01, 3.69e-01, 1.97e-03]    []  
8500      [2.13e+00, 3.69e-01, 1.86e-03]    [1.45e+00, 3.69e-01, 1.86e-03]    []  
8600      [3.14e+00, 3.67e-01, 1.83e-03]    [1.78e+00, 3.67e-01, 1.83e-03]    []  
8700      [3.15e+02, 3.70e-01, 1.56e-03]    [2.23e+02, 3.70e-01, 1.56e-03]    []  
8800      [1.22e-01, 3.65e-01, 1.72e-03]    [1.42e-01, 3.65e-01, 1.72e-03]    []  
8900      [6.86e+00, 3.64e-01, 1.65e-03]    [5.59e+00, 3.64e-01, 1.65e-03]    []  
9000      [1.52e+00, 3.62e-01, 1.71e-03]    [9.82e-01, 3.62e-01, 1.71e-03]    []  
Validation: epoch 9000 MSE 0.36823 MAE 0.53525 MXE 1.01299 L1RE 1.01493 L2RE 0.99694 CRMSE 0.00028
9100      [8.63e+00, 3.64e-01, 1.37e-03]    [1.06e+01, 3.64e-01, 1.37e-03]    []  
9200      [1.58e+00, 3.60e-01, 1.56e-03]    [8.80e-02, 3.60e-01, 1.56e-03]    []  
9300      [5.27e+00, 3.59e-01, 1.50e-03]    [9.95e+00, 3.59e-01, 1.50e-03]    []  
9400      [9.58e+00, 3.58e-01, 1.47e-03]    [6.88e-01, 3.58e-01, 1.47e-03]    []  
9500      [1.24e+01, 3.56e-01, 1.43e-03]    [1.49e+00, 3.56e-01, 1.43e-03]    []  
9600      [5.05e+00, 3.57e-01, 1.24e-03]    [5.89e+00, 3.57e-01, 1.24e-03]    []  
9700      [7.57e+01, 3.53e-01, 1.42e-03]    [6.24e+00, 3.53e-01, 1.42e-03]    []  
9800      [3.18e+01, 3.53e-01, 1.29e-03]    [1.18e+01, 3.53e-01, 1.29e-03]    []  
9900      [8.94e+01, 3.52e-01, 1.25e-03]    [9.98e+01, 3.52e-01, 1.25e-03]    []  
10000     [5.15e-01, 3.50e-01, 1.14e-03]    [9.81e-01, 3.50e-01, 1.14e-03]    []  
Validation: epoch 10000 MSE 0.36953 MAE 0.53642 MXE 1.01330 L1RE 1.01715 L2RE 0.99869 CRMSE 0.00042 FRMSE (0.03387, 0.00661, 0.38233)
10100     [9.03e-02, 3.49e-01, 1.16e-03]    [1.39e-01, 3.49e-01, 1.16e-03]    []  
10200     [8.66e-02, 3.48e-01, 1.17e-03]    [1.39e-01, 3.48e-01, 1.17e-03]    []  
10300     [1.42e+00, 3.47e-01, 1.03e-03]    [1.64e-01, 3.47e-01, 1.03e-03]    []  
10400     [9.29e-02, 3.46e-01, 1.07e-03]    [1.25e-01, 3.46e-01, 1.07e-03]    []  
10500     [1.07e-01, 3.45e-01, 1.02e-03]    [1.22e-01, 3.45e-01, 1.02e-03]    []  
10600     [5.89e-01, 3.44e-01, 9.18e-04]    [3.18e-01, 3.44e-01, 9.18e-04]    []  
10700     [1.38e+02, 3.45e-01, 8.43e-04]    [2.72e+02, 3.45e-01, 8.43e-04]    []  
10800     [8.31e-02, 3.42e-01, 8.75e-04]    [1.35e-01, 3.42e-01, 8.75e-04]    []  
10900     [6.20e-01, 3.41e-01, 8.40e-04]    [2.92e-01, 3.41e-01, 8.40e-04]    []  
11000     [2.01e+01, 3.39e-01, 8.19e-04]    [4.62e+00, 3.39e-01, 8.19e-04]    []  
Validation: epoch 11000 MSE 0.36985 MAE 0.53681 MXE 1.01651 L1RE 1.01789 L2RE 0.99912 CRMSE 0.00006
11100     [1.40e+00, 3.39e-01, 7.93e-04]    [1.90e+00, 3.39e-01, 7.93e-04]    []  
