***** Begin #0-0 *****
Compiling model...
'compile' took 0.000353 s

PDE Class Name: Burgers1D
Training model...

Step      Train loss                        Test loss                         Test metric
4300      [1.73e-02, 1.82e-02, 3.48e-04]    [2.05e-02, 1.82e-02, 3.48e-04]    []  
4400      [1.70e-02, 1.77e-02, 3.22e-04]    [2.03e-02, 1.77e-02, 3.22e-04]    []  
4500      [1.67e-02, 1.73e-02, 3.11e-04]    [2.01e-02, 1.73e-02, 3.11e-04]    []  
4600      [2.04e-02, 1.60e-02, 6.60e-04]    [2.41e-02, 1.60e-02, 6.60e-04]    []  
4700      [1.63e-02, 1.66e-02, 2.88e-04]    [1.98e-02, 1.66e-02, 2.88e-04]    []  
4800      [1.61e-02, 1.64e-02, 2.71e-04]    [1.98e-02, 1.64e-02, 2.71e-04]    []  
4900      [1.59e-02, 1.62e-02, 2.68e-04]    [1.96e-02, 1.62e-02, 2.68e-04]    []  
5000      [1.60e-02, 1.59e-02, 2.97e-04]    [1.98e-02, 1.59e-02, 2.97e-04]    []  
Validation: epoch 5000 MSE 0.01105 MAE 0.06438 MXE 0.35584 L1RE 0.12207 L2RE 0.17271 CRMSE 0.00402
5100      [1.56e-02, 1.59e-02, 2.54e-04]    [1.88e-02, 1.59e-02, 2.54e-04]    []  
5200      [1.53e-02, 1.58e-02, 2.27e-04]    [1.90e-02, 1.58e-02, 2.27e-04]    []  
5300      [1.51e-02, 1.58e-02, 2.20e-04]    [1.80e-02, 1.58e-02, 2.20e-04]    []  
5400      [1.50e-02, 1.56e-02, 2.19e-04]    [1.81e-02, 1.56e-02, 2.19e-04]    []  
5500      [1.48e-02, 1.55e-02, 2.05e-04]    [1.80e-02, 1.55e-02, 2.05e-04]    []  
5600      [1.48e-02, 1.55e-02, 1.93e-04]    [1.65e-02, 1.55e-02, 1.93e-04]    []  
5700      [1.44e-02, 1.54e-02, 1.93e-04]    [1.72e-02, 1.54e-02, 1.93e-04]    []  
